886241,238.00,0.26,4.37,829.30,3628,-19.00,4.98
888281,231.00,0.25,4.40,833.40,3659,31.00,4.98
890321,231.00,0.25,4.42,829.60,3663,4.00,4.98
892361,233.00,0.25,4.44,819.60,3638,-25.00,4.98
894401,230.00,0.26,4.42,828.40,3665,27.00,4.98
896441,231.00,0.25,4.40,831.10,3654,-11.00,4.98
900481,236.00,0.26,4.41,823.20,3642,-18.00,4.98
902521,239.00,0.26,4.40,832.80,3661,19.00,4.98
904561,239.00,0.26,4.37,830.90,3634,-27.00,4.98
906601,236.00,0.25,4.40,827.70,3638,4.00,4.98
908641,238.00,0.26,4.42,824.10,3633,-5.00,4.98
910681,239.00,0.25,4.40,826.20,3630,-3.00,4.98
912721,243.00,0.26,4.41,818.60,3606,-24.00,4.98
914801,239.00,0.26,4.40,828.40,3637,31.00,4.98
916841,244.00,0.26,4.36,824.10,3588,-49.00,4.97
918881,247.00,0.25,4.39,820.10,3602,14.00,4.97
920921,247.00,0.25,4.41,816.40,3604,2.00,4.98
922961,245.00,0.25,4.43,810.80,3590,-14.00,4.97
925001,245.00,0.26,4.41,817.30,3616,26.00,4.97
927041,240.00,0.25,4.39,824.60,3613,-3.00,4.98
929081,248.00,0.26,4.41,818.00,3608,-5.00,4.97
933121,186.00,0.25,4.38,811.50,3558,-34.00,4.97
935161,248.00,0.25,4.41,816.90,3608,50.00,4.97
937201,246.00,0.25,4.44,812.70,3602,-6.00,4.98
939281,251.00,0.26,4.41,817.60,3606,4.00,4.98
941321,250.00,0.26,4.40,822.50,3611,5.00,4.97
943361,248.00,0.27,4.37,827.60,3618,7.00,4.98
945401,253.00,0.26,4.35,830.60,3608,-10.00,4.97
947441,252.00,0.26,4.37,827.50,3617,9.00,4.98
949481,250.00,0.26,4.39,822.30,3604,-13.00,4.98
951521,252.00,0.27,4.37,827.60,3619,15.00,4.97
953561,254.00,0.27,4.35,833.20,3619,0.00,4.97
955601,253.00,0.27,4.32,833.10,3604,-15.00,4.97
